id	filename	md5	size	state	acl	project_id	category
bc2b510d-fce6-4b61-a037-0be6eca4181b	7db4ccd5-9490-4948-b4f9-4569ff841551_wgs_gdc_realn.bai	03b6627b28d44a4f8c75c5b48ae7e09f	10236064	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	index_file
00041cc6-4485-4f72-a460-3869999baa41	7db4ccd5-9490-4948-b4f9-4569ff841551_wgs_gdc_realn.bam	5b6ac11b051fb60d429d88512a2eb57b	358955642942	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
001cc5a7-0a27-48b7-b20d-09640ce9b24d	nationwidechildrens.org_pps.HTMCP-01-16-00267.xml	efd648a467f6957ff3f1e1184cbf020e	19670	released	[b'open']	CGCI-HTMCP-DLBCL	data_file
0034d7b3-9cbc-4ac5-a90b-6bc5092d86f9	be6c61e3-56c9-40f4-be73-6f5fa02c586f.wgs.BRASS.rerun_structural_variation.bedpe.gz	8a9e0d2910a1c1f7053c5691c59b5fb0	19933	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
a617c10d-c0ba-473b-bb8d-f0df0a830707	4e5cf7cb-414a-49b3-b3fd-ac71d52af258.rna_seq.genomic.gdc_realn.bam.bai	137c845198f7d1928de849474bce7eff	2959144	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	index_file
0086ce7d-af26-41ed-8e9b-7e5288c80244	4e5cf7cb-414a-49b3-b3fd-ac71d52af258.rna_seq.genomic.gdc_realn.bam	dcc2f18c19a9bc0f40ca80ff1e0200ba	1066022619	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
00a448ec-300d-4f5a-aef0-f4c7bef995d3	704ba3c1-5a6c-4243-aa4f-9ff876998e04.wgs.ASCAT.copy_number_variation.seg.txt	667430c5bfcd23516af292ba15a385c5	18868	released	[b'open']	CGCI-HTMCP-DLBCL	data_file
00bc73d5-84c2-4126-8821-bf3cfd24774a	CGCI-HTMCP-DLBCL.5c954d1e-335c-47fa-9af9-cdf24a32ffdd.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
00bdd232-6bee-4428-8a0f-0f7c9cd39ec1	HTMCP-01-06-00306-01-BCL2.D06BF119-671B-4646-B148-A97D521213E6.svs	593ced6b2fa79fe1e9e59f0cae65838a	846054181	released	[b'open']	CGCI-HTMCP-DLBCL	data_file
00ed04d6-6146-4648-9677-5411b39e8bd6	HTMCP-01-06-00526-01-CD10.4C5C9F1F-BCF3-4D20-AAEC-2896183176D4.svs	a3b1a11a6ce3243905e9594923442a79	1998095073	released	[b'open']	CGCI-HTMCP-DLBCL	data_file
00f98509-4ae4-4b83-ba6b-d3229d01f6c1	CGCI-HTMCP-DLBCL.32ad385b-b05f-4de6-9a90-3656a5f5f391.star_fusion.rna_fusion.tsv	9010273474849448a26d45ea7590144a	1188	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
00fa5124-4df7-486a-8bb1-2e06ce986f18	CGCI-HTMCP-DLBCL.456f4135-780d-4207-953e-19e5973eed29.star_fusion.rna_fusion.bedpe	25409a373d687896dccab0b0450f261f	1758	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
f206573f-29ba-46e7-8bb3-bcf602c8d01b	CGCI-HTMCP-DLBCL.c1eef3b1-c014-4437-9db8-daaa695730cf.wgs.varscan2.raw_somatic_mutation.vcf.gz.tbi	9770b29ee03cabada1113247133a4e14	360287	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	index_file
010c0891-cbc7-41f6-8785-e54bc3afa39f	CGCI-HTMCP-DLBCL.c1eef3b1-c014-4437-9db8-daaa695730cf.wgs.varscan2.raw_somatic_mutation.vcf.gz	f9518bffcfecc4698c49940654033b74	1930825	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
20696b6b-2726-4bdc-9c9a-5112f9d9a5fd	9a2fdf26-9342-4a62-96c1-0573bda7262b.rna_seq.chimeric.gdc_realn.bam.bai	59e027c4f1f2a8c3a06bdcd9a834eff7	1481184	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	index_file
014758f2-ea4a-4b7d-8063-a2784ff42734	9a2fdf26-9342-4a62-96c1-0573bda7262b.rna_seq.chimeric.gdc_realn.bam	ed1bcf12bbcd1ccdc3ef4a4e7848235e	193609	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
014b5470-f01d-46cf-bd41-eaa91ce13278	5bb38c0e-4e15-43b3-b1e1-0c87f7b6d95c_wgs_gdc_realn.cr.igv.reheader.seg.txt	326724876a9e6d9b2f54b584a96fbf75	142041	released	[b'open']	CGCI-HTMCP-DLBCL	data_file
676f68f9-35d3-47c4-b785-9f19d5ea8339	b24733b9-40c6-4817-b1d4-3797e46cce02.wgs.BRASS.raw_structural_variation.vcf.gz.tbi	fe992b69ed473e2a815e809b23fec791	4572	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	index_file
014c0d38-9d90-40b2-8062-a5283462af52	b24733b9-40c6-4817-b1d4-3797e46cce02.wgs.BRASS.raw_structural_variation.vcf.gz	cbf13e5fb481b55167926825369fb519	29632	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
015b3a8e-a20e-4f99-b1e6-5766765ee311	0aabbf65-53d5-4f2c-95c9-99f83c4617ea.wgs.ASCAT.gene_level.copy_number_variation.tsv	a7a287fb1d640b466d78f61be159e52b	3442775	released	[b'open']	CGCI-HTMCP-DLBCL	data_file
0182ec3d-aaa8-4c04-a83b-5ed997965488	CGCI-HTMCP-DLBCL.f5206b88-bed2-4bae-9c8d-824e0cf8fa04.star_fusion.rna_fusion.bedpe	c7507f4600927cd730f94f78c0aa1dbb	444	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
e45daa55-ca08-43d0-bb48-b9b65aa8ff55	CGCI-HTMCP-DLBCL.b1418f66-9428-419e-bcde-a508fbb499a8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz.tbi	4e609aa9ed84c05e5c1565bf1d9d242e	106864	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	index_file
01aa7811-d388-406f-b981-63b61386839a	CGCI-HTMCP-DLBCL.b1418f66-9428-419e-bcde-a508fbb499a8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	272a524739efa71e9bc5989d759d391f	924408	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	data_file
01e5b5ac-3bd1-4542-91d5-7ed7d13336c6	4af9f1f6-d509-4aac-8318-ea567e248d48_wgs_gdc_realn.cr.igv.reheader.seg.txt	a3357367de404393f0a8bfa5b139af04	62364	released	[b'open']	CGCI-HTMCP-DLBCL	data_file
72ff499e-d391-4312-a0e3-ced5c33298ff	CGCI-HTMCP-DLBCL.3e2ffcb9-a74d-4754-8188-f096fd473b63.wgs.varscan2.raw_somatic_mutation.vcf.gz.tbi	4d162a4a2a687957a8883a28d53b2892	229121	released	[b'phs000235', b'phs000529']	CGCI-HTMCP-DLBCL	index_file
