id	filename	md5	size	state	acl	project_id	category
3e7a4f8d-a016-48b4-acd7-fea68c3fa9a3	MATCH_C1.28d61dbf-db7d-4197-a5ac-3cfc70a00cd4.wxs.VarScan2.somatic_annotation.vcf.gz.tbi	c43a0bfef8b00713876dc8b16676fd32	19902	released	[b'phs002177']	MATCH-C1	index_file
0121d04e-494e-48dd-9afd-49a130cb3cc9	MATCH_C1.28d61dbf-db7d-4197-a5ac-3cfc70a00cd4.wxs.VarScan2.somatic_annotation.vcf.gz	6a8a7fa55a11bb5e217da638a222bb12	542410	released	[b'phs002177']	MATCH-C1	data_file
014ab8fa-41c2-4499-9aa3-eb19f3edd023	MATCH-C1.7bacfbeb-29f2-4fbb-bb5a-d00d98dff928.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released	[b'phs002177']	MATCH-C1	data_file
022fb2b1-cc29-4387-ab4d-92f4f7aff2b1	f1f58cd5-57ac-4ed2-9dcb-9f92707b889a.wxs.VarScan2.aliquot.maf.gz	85a51579da0021f338a7f8e9e9b89b40	264568	released	[b'phs002177']	MATCH-C1	data_file
44bdd59c-6607-4d8a-8216-ad767ce82efb	9c192f43-5922-44c9-8b3f-4abde092f131.rna_seq.chimeric.gdc_realn.bam.bai	8fa0f0480e6528da6a21cc260d644f71	2098640	released	[b'phs002177']	MATCH-C1	index_file
06affa24-2da1-4476-a217-c4c245df111e	9c192f43-5922-44c9-8b3f-4abde092f131.rna_seq.chimeric.gdc_realn.bam	7a048304af2de5d5a443e0a9de2b3f07	21389378	released	[b'phs002177']	MATCH-C1	data_file
e9f8ab6b-0769-41c7-9b4b-06f3b8c24bd2	MATCH_C1.fafd249a-d26e-45e9-8289-433ef16231d1.wxs.MuSE.somatic_annotation.vcf.gz.tbi	a171f74270f134a9947f2d6eaa950a18	20242	released	[b'phs002177']	MATCH-C1	index_file
0727d9bc-cd53-4cdd-b984-db811bf1dada	MATCH_C1.fafd249a-d26e-45e9-8289-433ef16231d1.wxs.MuSE.somatic_annotation.vcf.gz	aec61387f37324ff3f9e8c048e073939	487422	released	[b'phs002177']	MATCH-C1	data_file
08b631f6-6408-476d-b21d-b147bbfedce8	MATCH-C1.64ae5d99-932d-4bf5-982a-d9519a38f4f6.arriba.rna_fusion.tsv	038f37c4780bb3f7070d4ae8957e4664	13630	released	[b'phs002177']	MATCH-C1	data_file
0aaeb907-fc45-4b5a-a4ea-40898b12a9eb	7c37730e-2fee-4abc-92a0-16011ee66ca3.wxs.VarScan2.aliquot.maf.gz	91b19b3cd02868c1aeddbdec4a9a21c1	508859	released	[b'phs002177']	MATCH-C1	data_file
0ab0a61e-f46d-48c1-bea6-93d31d342193	MATCH-C1.20325c1c-8d02-48e8-9780-60fee32c8b1e.arriba.rna_fusion.tsv	edc208750d6fb4834415e2d5e6782081	6850	released	[b'phs002177']	MATCH-C1	data_file
0b645b6d-f42f-4b70-b64f-ed372883ef33	0e7c273a-4487-4c54-af9a-6952f4c5e244.rna_seq.augmented_star_gene_counts.tsv	b18c0b12b10d99e96b08def24bed48ae	4200008	released	[b'phs002177']	MATCH-C1	data_file
5728b1ff-61e9-4986-be00-031aadf57d5b	MATCH_C1.373563a0-2fef-464d-a595-27c96c94bc8e.wxs.MuTect2.somatic_annotation.vcf.gz.tbi	f59cebc1dd744ba75489770ba3751bb9	105527	released	[b'phs002177']	MATCH-C1	index_file
0be0a4a1-bfc9-4662-b8e0-6ccb6cb09374	MATCH_C1.373563a0-2fef-464d-a595-27c96c94bc8e.wxs.MuTect2.somatic_annotation.vcf.gz	df61aafdbdbdf7a9366e9dd4f9aa3a26	5547291	released	[b'phs002177']	MATCH-C1	data_file
0d72138b-662f-42c3-8eb7-1268bf2b996f	MATCH-C1.bbe56de3-e5d8-4a03-9d25-421a3fbb9da6.arriba.rna_fusion.bedpe	b85e8917a8302fa09364fcdd8565479d	1868	released	[b'phs002177']	MATCH-C1	data_file
ac2fe405-4287-4289-8f11-0909ec2b66f2	MATCH_C1.b5d8a247-d609-414e-a524-12447a587586.wxs.MuTect2.somatic_annotation.vcf.gz.tbi	ed3a2a90a8d356dcad00861f38f0eaf8	55576	released	[b'phs002177']	MATCH-C1	index_file
0d9c3b71-64ef-4f37-8e3c-2fea2e6741e8	MATCH_C1.b5d8a247-d609-414e-a524-12447a587586.wxs.MuTect2.somatic_annotation.vcf.gz	4204824ab7e39cbae6581c6bfedded2f	2444709	released	[b'phs002177']	MATCH-C1	data_file
696bb890-bf39-4a39-b3a1-14072bac74f6	MATCH-C1.8ec82053-5096-4467-819e-c966c0faa38c.wxs.pindel.raw_somatic_mutation.vcf.gz.tbi	c51f304424f5c7358eff30e8a954aeec	5711	released	[b'phs002177']	MATCH-C1	index_file
0d9eeb25-9553-4b48-9db6-31ff0cf791bf	MATCH-C1.8ec82053-5096-4467-819e-c966c0faa38c.wxs.pindel.raw_somatic_mutation.vcf.gz	7b932c73fb80d74b479b316a51dc594f	25198	released	[b'phs002177']	MATCH-C1	data_file
0e05c454-0906-4215-b829-537f92089ef3	c7338aa0-b3d7-4c00-8fe7-c44883bdbd98.rna_seq.transcriptome.gdc_realn.bam	c421e02ccab622b61b07b1b3461b918e	17476649154	released	[b'phs002177']	MATCH-C1	data_file
8bebba1e-be94-4234-b5ac-f8e8e3c1b03a	MATCH_C1.a7f3c64c-99f8-45eb-9210-a75609bb5147.wxs.MuSE.somatic_annotation.vcf.gz.tbi	ad9893793e48fab2acb1b89bc441d85d	34099	released	[b'phs002177']	MATCH-C1	index_file
0ea58caf-91ac-4d18-a951-53a7f1b190c5	MATCH_C1.a7f3c64c-99f8-45eb-9210-a75609bb5147.wxs.MuSE.somatic_annotation.vcf.gz	1a0157eb606feae47d343ab069b0de0b	907371	released	[b'phs002177']	MATCH-C1	data_file
4f4b3d32-1b4d-471b-bd95-52ec8adffd2d	MATCH-C1.dbf29389-a2eb-4102-8ea6-0c7e8ad0fca4.wxs.mutect2.raw_somatic_mutation.vcf.gz.tbi	be7d50d786a8bb308b7eaf6ccca3427f	104460	released	[b'phs002177']	MATCH-C1	index_file
0ee211a8-e6f4-4320-a370-e24cadbcf220	MATCH-C1.dbf29389-a2eb-4102-8ea6-0c7e8ad0fca4.wxs.mutect2.raw_somatic_mutation.vcf.gz	20da9bc55c0abb3d4475e56b925d0c02	1021977	released	[b'phs002177']	MATCH-C1	data_file
10c59dc0-0f2d-4575-9e2d-6a737d5f1610	448d920d-8e48-47ad-98fb-8a516f82d5d3.rna_seq.augmented_star_gene_counts.tsv	87d22232e6cb66734aee2ca3a1fbef1d	4199818	released	[b'phs002177']	MATCH-C1	data_file
1145f59e-474a-480f-ba5a-f28f40e8993f	MATCH-C1.850a64f8-b2bd-4633-8926-1f4a69bed024.arriba.rna_fusion.bedpe	92fb43a89b837df1c5f8d55f97103108	5722	released	[b'phs002177']	MATCH-C1	data_file
5cc6b588-4c20-4b4d-9e5a-d761d8ef20dd	MATCH-C1.1e7a9984-a324-413b-acb2-e2d4fc08fb85.wxs.mutect2.raw_somatic_mutation.vcf.gz.tbi	ed15d4007c7945b2f72b27efb95a6f5b	89659	released	[b'phs002177']	MATCH-C1	index_file
11a3a2b4-03f3-49df-996f-d5a4aa0363a5	MATCH-C1.1e7a9984-a324-413b-acb2-e2d4fc08fb85.wxs.mutect2.raw_somatic_mutation.vcf.gz	330458edb6d3aace3cde3e0bf532ca8b	902580	released	[b'phs002177']	MATCH-C1	data_file
