id	filename	md5	size	state	acl	project_id	category
56be3084-6189-4204-ab97-5f6ba094da6d	4d5c3e63-e914-43f5-b4f0-05f6efe34cdd.rna_seq.genomic.gdc_realn.bam.bai	c52a9765106ad05f5c42b9e1758cc0e5	5570088	released	[b'phs000218', b'phs000470']	TARGET-RT	index_file
000245c7-5287-40bf-80bb-4e2b923ab57b	4d5c3e63-e914-43f5-b4f0-05f6efe34cdd.rna_seq.genomic.gdc_realn.bam	47cd2466d371952370a1a9015060c7b3	16192832564	released	[b'phs000218', b'phs000470']	TARGET-RT	data_file
73057e5c-bcf9-4a46-9ad9-f699ce92af21	A22752_3_lanes_dupsFlagged_gdc_realn.bai	bffae165629cdc36b7f5527617915e76	9441896	released	[b'phs000218', b'phs000470']	TARGET-RT	index_file
00640520-6518-4c68-b87c-5dd56bd28c60	A22752_3_lanes_dupsFlagged_gdc_realn.bam	05b06d654ba691b9112b61958c2bee78	212739371236	released	[b'phs000218', b'phs000470']	TARGET-RT	data_file
007fab0a-8eca-49c5-8692-6276826de7f9	4997f013-bcc5-4511-96b8-ce2b365aba6f.mirbase21.isoforms.quantification.txt	927ef3e09f0d1d877bde9a426a694960	601483	released	[b'open']	TARGET-RT	data_file
009384c5-1ab5-4f09-a063-03eddb76464a	e2b48670-3ab4-407e-8df6-3d6bedff692f_noid_Grn.idat	22b4c6f518d42522e3939191237e20b5	13677900	released	[b'open']	TARGET-RT	data_file
0128f0cf-0636-49a8-9b3c-fd18985dd516	fa1af298-a49f-4bb1-85c0-30ce3cdf1f84.rna_seq.transcriptome.gdc_realn.bam	5abef7e8bcb805a14c39d6152084446f	33470611338	released	[b'phs000218', b'phs000470']	TARGET-RT	data_file
017e456a-9eac-4beb-a8dc-ec90f87d7a99	536f78c3-46ed-4120-b54f-b27d229ec2c3.mirbase21.mirnas.quantification.txt	824f4c8c16c613b787e9c77e7e8f1345	50532	released	[b'open']	TARGET-RT	data_file
01bc8e21-4abd-481b-8e9f-aee6e9c2e9d3	5bb4bc54-91a0-453b-8316-3cb61a7bd881.methylation_array.sesame.level3betas.txt	8deb365bdbd55833c5cd38eaa572c946	23042190	released	[b'open']	TARGET-RT	data_file
01e5e861-8200-4511-a7d1-1d5fcdbd0961	9706192b-09e1-428b-8a5f-f2393010bbc2.mirbase21.isoforms.quantification.txt	36db11042cb039c1127b967ce1ff1e23	555006	released	[b'open']	TARGET-RT	data_file
01f54bd6-7bbb-4dbb-9adf-56801cd5f9c1	TARGET-RT.a43f3cbd-4445-41b0-8b6f-913e3d6dc2a2.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released	[b'phs000218', b'phs000470']	TARGET-RT	data_file
020452fd-5fa0-47c0-ba93-dfc98ce86751	TARGET-RT.7b94e01e-6054-4da6-8def-6da54546033f.arriba.rna_fusion.bedpe	c918e73c34a6bc7fbd466968826020fd	1362	released	[b'phs000218', b'phs000470']	TARGET-RT	data_file
2345ed86-e1e2-4983-a22a-4a513df47a3d	C5JC1ACXX_6_TACAAG_gdc_realn.bai	be305a81b8cc3767a4075bc730b2c59a	2858032	released	[b'phs000218', b'phs000470']	TARGET-RT	index_file
0226f4e4-3141-436e-8807-240dfb53b3c2	C5JC1ACXX_6_TACAAG_gdc_realn.bam	37772ead701459a28c3f244719201b59	194521319	released	[b'phs000218', b'phs000470']	TARGET-RT	data_file
0254edcf-cc73-4227-aa4f-a483d7526fe6	1fc83c59-f5c9-4c3a-8dc6-15f74b0be044_noid_Red.idat	f2c62747285aa25c3b5b1ca906a962cd	13677905	released	[b'open']	TARGET-RT	data_file
02d97754-6285-4e38-b2bf-aaf7e308e7d5	83a551ba-2700-4de9-9ca0-e93ed102a811.rna_seq.star_splice_junctions.tsv.gz	2f1097d67134352f06a9ac5c8a6d0c3e	2851343	released	[b'phs000218', b'phs000470']	TARGET-RT	data_file
