id	filename	md5	size	state	acl	project_id	category
0000f086-7e12-4778-bdca-959761c1d39e	2c7dfeb1-0616-418d-96b7-d2ec8cd3f9dc.wxs.aliquot_ensemble_masked.maf.gz	4358e9ded7aeff82d53e3579ea2716a4	10514	released	[b'open']	TARGET-OS	data_file
c839ed37-8991-4169-98cc-8a70e4055b90	TARGET-OS.2b51256c-2da2-4860-bc97-a1652bd66367.targeted_sequencing.pindel.raw_somatic_mutation.vcf.gz.tbi	a17675c5c769d6cbcde2427bf404e05d	3572	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
0000fa33-7efb-4922-9a2b-6ea03b08cca7	TARGET-OS.2b51256c-2da2-4860-bc97-a1652bd66367.targeted_sequencing.pindel.raw_somatic_mutation.vcf.gz	881279ef33706549d1efec1269c478aa	21802	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
000df005-cf31-4271-bc98-f4700796c66e	TARGET-OS.7ba998c4-2439-5424-8a04-606898af75a9.gene_level_copy_number.v36.tsv	ce5d84cfeb67a45bebb998b089cd11c9	3447003	released	[b'open']	TARGET-OS	data_file
18979afc-858b-4b6e-9fe1-8f464d622f11	TARGET_OS.8b69367d-c0f3-4411-b27c-0d5d646d6d4b.wxs.VarScan2.somatic_annotation.vcf.gz.tbi	c0e6b9062c4df1436addc5bf3d5236a6	31034	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
001a4bdf-9775-45d6-b6ed-b56426e69254	TARGET_OS.8b69367d-c0f3-4411-b27c-0d5d646d6d4b.wxs.VarScan2.somatic_annotation.vcf.gz	a95fc40d58d7eda09227ea60fece6a38	1270976	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
00411dbf-7487-46ff-b26a-85761719779e	c9372691-13e4-49a3-999c-ca21f54ad988.rna_seq.augmented_star_gene_counts.tsv	a7eb41009ab2232fa87faad3c011d6ff	4219838	released	[b'open']	TARGET-OS	data_file
14228c3c-c6d0-4841-a156-3d4b807f0e1f	TARGET-OS.f1929927-85bb-4bcb-b6fa-9ae43f504bb5.targeted_sequencing.muse.raw_somatic_mutation.vcf.gz.tbi	c99049d613d07ffed92289b29be503e1	2298	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
004290d8-3a00-4233-a939-79d8f30aa6e0	TARGET-OS.f1929927-85bb-4bcb-b6fa-9ae43f504bb5.targeted_sequencing.muse.raw_somatic_mutation.vcf.gz	b4403f93d2cceb0b35cae03d8bdff82d	18798	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
a0f18472-8a36-4103-8434-1588a2624f33	TARGET_OS.7ac5c9d3-5264-4f28-9c39-ff2340b71773.targeted_sequencing.VarScan2.somatic_annotation.vcf.gz.tbi	0a553cd08de3ba4ab5fe126504b58dc8	12299	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
004823d3-d9cf-42fb-9093-803085f96fc2	TARGET_OS.7ac5c9d3-5264-4f28-9c39-ff2340b71773.targeted_sequencing.VarScan2.somatic_annotation.vcf.gz	231e456a7aa91bbd00105ecf01e3e572	364670	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
e6702fd7-6026-4dd9-89cc-4f0b82673f4c	151e3fac-7231-5708-a849-b5fefe3ea2a1_wgs_gdc_realn.bai	56f018ebcf315367062285385436ec19	9094320	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
004a0082-ab67-4612-ac92-2ae211f79d08	151e3fac-7231-5708-a849-b5fefe3ea2a1_wgs_gdc_realn.bam	ab3dbf148a2263daec23b04dc4c41fc7	51825182556	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
b29126b2-232a-4116-b9e1-7f5b1587c468	eea43767-3a3b-5a30-8a35-277f5eaba7a0_targetedsequencing_gdc_realn.bai	5d98c5b8ef4ee5c89bbb6af299d617a6	7618152	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
004ca857-ae62-4069-b2b9-b323937b6050	eea43767-3a3b-5a30-8a35-277f5eaba7a0_targetedsequencing_gdc_realn.bam	fe8f0d5ba3d7bfc909e6c3c6f5f7dd7f	14913804325	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
20d4951f-e506-460b-9238-dfe4b9f6fce2	0da2f5da-ac14-4ced-893b-44cfb9ddbfec.wxs.muse.raw_somatic_mutation.vcf.gz.tbi	8d7c3907d55dded1eaec64df00ebd4da	7487	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
00739742-30f6-4816-afae-8d6f34e1a588	0da2f5da-ac14-4ced-893b-44cfb9ddbfec.wxs.muse.raw_somatic_mutation.vcf.gz	bc89b1d662f1c04f7a38583392aa6a2b	25806	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
ee8c1404-8ff0-4e4b-a491-ac9b77511400	TARGET-OS.2cc02e72-e17d-4472-a4ba-1cdb77182a12.targeted_sequencing.varscan2.raw_somatic_mutation.vcf.gz.tbi	1c93ad31c893f744e1dedd2c59246226	4619	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
00d98902-363a-4dbc-bc03-2ea44ed3cc28	TARGET-OS.2cc02e72-e17d-4472-a4ba-1cdb77182a12.targeted_sequencing.varscan2.raw_somatic_mutation.vcf.gz	8875cd5dd5dd0cde16be0e5b92c76460	25291	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
00df202a-cec4-4e88-87da-23188e997d4d	707d52d6-6e46-484a-87f9-d92829dc4961.wxs.VarScan2.aliquot.maf.gz	f8b1866836c119d9031b410805af827b	952532	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
01189c22-213b-4c5e-803d-1e2731cb468e	96bc4df8-df0d-4aa1-859a-70dd2f46501c.wxs.MuTect2.aliquot.maf.gz	d8e80384ec73d9fb8b8274084afa33e2	8265798	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
0123f324-46c0-4e93-aa47-eb5bbee618d4	2b05371d-9f6f-4b8b-8dad-ab9d9e75ef8a.wxs.aliquot_ensemble_raw.maf.gz	058d0c60e42115eceadcf012147f1885	120254	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
d229c173-2290-404d-8054-fa511e5943fa	TARGET_OS.7bf99503-8d16-488d-a292-d7b58660ed66.wxs.Pindel.somatic_annotation.vcf.gz.tbi	8791fe2921becb07324ddc7b3b2beac9	6308	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
01262ea2-91c7-4e98-99d3-ae6d00e2af75	TARGET_OS.7bf99503-8d16-488d-a292-d7b58660ed66.wxs.Pindel.somatic_annotation.vcf.gz	907a175e55e3d48babdc6b96644be348	164335	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
39232997-fb2a-463f-9b21-2c748af317e9	TARGET_OS.b26bfd2a-3ad6-4186-bb35-a9c24541c057.wxs.MuSE.somatic_annotation.vcf.gz.tbi	e0e801ae39122b7881e19fe534ee980e	11269	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
0134b4fe-7f72-421a-a863-11efdb93fbd4	TARGET_OS.b26bfd2a-3ad6-4186-bb35-a9c24541c057.wxs.MuSE.somatic_annotation.vcf.gz	ce2441e847af61e6b66dff2d86610b41	192653	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
83d6eb78-deb9-4b87-803c-b2770f2294fa	28ea5140-f39a-410e-baaa-a7bbc9c8dbbc.wxs.pindel.raw_somatic_mutation.vcf.gz.tbi	0f958f7a35ec6acdb4ab6b84cdd312b5	6472	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
014a77e6-a5c3-4adf-8793-0efda359a321	28ea5140-f39a-410e-baaa-a7bbc9c8dbbc.wxs.pindel.raw_somatic_mutation.vcf.gz	49770e80c580e7d85ff45f6e125b91fb	27881	released	[b'phs000218', b'phs000468']	TARGET-OS	data_file
c7c1393a-419f-4481-bfaa-6baa3f59e724	87e0d876-2ca3-4f8f-95cc-e592552c57ea.wxs.mutect2.raw_somatic_mutation.vcf.gz.tbi	016fe6e3e67e175d47f861e384d6330d	35868	released	[b'phs000218', b'phs000468']	TARGET-OS	index_file
