id	filename	md5	size	state	acl	project_id	category
00000c20-b875-4821-8d4b-c50d7a7f9879	09743be0-4b54-4e31-aa66-c9202a49bd59.rna_seq.augmented_star_gene_counts.tsv	84fa7a6f1aa08b71712437b93ce19c5f	4210762	released	[b'open']	CGCI-HTMCP-LC	data_file
b3834427-596d-47c1-b4d4-e8d074e19f5c	68688473-d54a-4341-96ff-2160144b98e8.wgs.CaVEMan.raw_somatic_mutation.vcf.gz.tbi	4e645b2b04ce3a8b8e43e6b5c47a22fb	911578	released	[b'phs000235', b'phs000530']	CGCI-HTMCP-LC	index_file
00732c96-1b56-496e-b83a-da9031c8a8c8	68688473-d54a-4341-96ff-2160144b98e8.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	e42a2d0cd363e72a3afb7ce0fa05332f	15400613	released	[b'phs000235', b'phs000530']	CGCI-HTMCP-LC	data_file
007d11a1-ad72-4fdf-8f6a-0d8fc841f91b	nationwidechildrens.org_clinical.HTMCP-02-07-01066.xml	ec444ca463003d1a9cd52dcc52b0390a	44949	released	[b'open']	CGCI-HTMCP-LC	data_file
009a3bb0-162a-4bd9-920d-7e6e7ea248ad	CGCI-HTMCP-LC.1367a22d-c369-4fbc-bc20-3c31e395541c.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released	[b'phs000235', b'phs000530']	CGCI-HTMCP-LC	data_file
7258a467-132c-4e9d-8915-d9a7b91dcf96	7b071adb-6813-497d-bfc6-423b2c9d231b.rna_seq.genomic.gdc_realn.bam.bai	cef3c0fa05bfd1e1a1942a401e2e5704	7304160	released	[b'phs000235', b'phs000530']	CGCI-HTMCP-LC	index_file
00a3488d-068e-4e41-85b6-b1d4e28f374c	7b071adb-6813-497d-bfc6-423b2c9d231b.rna_seq.genomic.gdc_realn.bam	6d851ed3adda0315c04d5df01047bb8c	11860100664	released	[b'phs000235', b'phs000530']	CGCI-HTMCP-LC	data_file
00ad0370-5339-4136-800c-56d4250af0ab	8a932dae-7d92-4e85-b909-ff4f42b2bab1.rna_seq.augmented_star_gene_counts.tsv	14de76b8d590ed5a7f39da2906eaca22	4134242	released	[b'open']	CGCI-HTMCP-LC	data_file
00ef043c-283e-48fb-bec6-00d633a9b752	1251f497-4042-420e-bfa9-3d79555eca92.wgs.BRASS.rerun_structural_variation.bedpe.gz	e3c086ea5b2d1a8376b94a6d537b52aa	21060	released	[b'phs000235', b'phs000530']	CGCI-HTMCP-LC	data_file
0103e586-7db5-4f31-8818-28efcb85cc56	31023f81-301f-483e-8b3d-d56b2364e9ad.wgs.BRASS.rerun_structural_variation.bedpe.gz	57719ca1f451a3daf9f26a2b36db87e4	99880	released	[b'phs000235', b'phs000530']	CGCI-HTMCP-LC	data_file
